INFO  11:10:06,007 | james.mailprocessor | Matcher All instantiated.
INFO  12:12:46,281 | james.mailetcontext | Local delivered mail Mail1493460766233-2fc35712-7f6d-4e71-b8b3-a894f824b343 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:12:56,345 | james.mailetcontext | Local delivered mail Mail1493460776294-4e7c5460-69bc-42f8-ada0-d07afd62336d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:06,423 | james.mailetcontext | Local delivered mail Mail1493460786362-34187492-7d17-4dd3-92bc-ea020cc16214 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:16,537 | james.mailetcontext | Local delivered mail Mail1493460796458-f5af03b2-021c-43f5-a903-57f5e9c4c0dd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:26,570 | james.mailetcontext | Local delivered mail Mail1493460806521-1a72b35c-9cf1-4b04-a05d-2a90baae9992 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:36,653 | james.mailetcontext | Local delivered mail Mail1493460816587-1e4594b6-b0fa-4633-91f8-d3d550021007 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:46,708 | james.mailetcontext | Local delivered mail Mail1493460826652-aa41437b-94d0-465e-ab5e-53c79ecef39a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:56,778 | james.mailetcontext | Local delivered mail Mail1493460836715-8b0739b1-c795-4488-b806-c455362a047c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:06,830 | james.mailetcontext | Local delivered mail Mail1493460846779-fbe88a19-022b-4165-ab89-fd1338234ebd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:16,897 | james.mailetcontext | Local delivered mail Mail1493460856850-f94ce14c-d489-43b0-806c-c22b9afd7297 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:26,970 | james.mailetcontext | Local delivered mail Mail1493460866915-31c4e0c2-6bca-43b1-b846-ce0008072d11 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:37,047 | james.mailetcontext | Local delivered mail Mail1493460876991-78bfad7b-a394-468a-aa48-33cd9b3fab76 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:47,109 | james.mailetcontext | Local delivered mail Mail1493460887059-8e297f10-1313-4430-a303-8987457dac2a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:57,169 | james.mailetcontext | Local delivered mail Mail1493460897127-4d386293-3fc9-4400-a314-7d00f53ed55e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:15:07,245 | james.mailetcontext | Local delivered mail Mail1493460907192-9893941e-280c-4df6-b99d-6f89c880379a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:15:17,361 | james.mailetcontext | Local delivered mail Mail1493460917301-6189a47d-3ce4-466c-b163-72f9cd30df38 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:15:27,459 | james.mailetcontext | Local delivered mail Mail1493460927392-f80ee6cc-faf2-4101-833f-902b6a6eb016 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:15:37,601 | james.mailetcontext | Local delivered mail Mail1493460937512-bd08e226-6c27-4c85-9043-6889cb527392 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:15:47,671 | james.mailetcontext | Local delivered mail Mail1493460947617-762fbe7d-3c47-4df0-8c5d-eed3b7b4419c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:15:57,744 | james.mailetcontext | Local delivered mail Mail1493460957683-11ebd9fd-dd61-4bfb-a3e0-13cf1c31ba7f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:16:07,789 | james.mailetcontext | Local delivered mail Mail1493460967746-d2cdc7be-a158-4979-9b76-f7b83e68ac51 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:16:17,856 | james.mailetcontext | Local delivered mail Mail1493460977813-563b1f6d-a4d8-4733-9e6a-2f79fc0855fe sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:16:27,914 | james.mailetcontext | Local delivered mail Mail1493460987870-ab720aeb-9984-490a-aec4-9169afe90951 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:16:37,982 | james.mailetcontext | Local delivered mail Mail1493460997933-3ab1faf0-8735-48ee-abf2-e791635db2b5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:16:48,050 | james.mailetcontext | Local delivered mail Mail1493461007993-fa69c005-66c1-4ffb-81c0-0b06dabc1810 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:16:58,116 | james.mailetcontext | Local delivered mail Mail1493461018066-8699e0ab-5ae9-4099-89b0-ce6cada80342 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:17:08,202 | james.mailetcontext | Local delivered mail Mail1493461028140-ed17cb25-13c1-4e90-a6f9-2b82c3c6b116 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:17:18,252 | james.mailetcontext | Local delivered mail Mail1493461038203-a643fa05-23af-4077-911c-0e953a53103d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:17:28,304 | james.mailetcontext | Local delivered mail Mail1493461048260-65286d2f-8597-4595-bc40-d4378d046f56 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:17:38,377 | james.mailetcontext | Local delivered mail Mail1493461058330-c4bbc689-03a6-4ebd-bc53-ccab82ef5d18 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:17:48,428 | james.mailetcontext | Local delivered mail Mail1493461068386-bd93aef2-67e3-427c-879b-7a5ace59e1a2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:17:58,496 | james.mailetcontext | Local delivered mail Mail1493461078445-aa7ce65a-ab45-45c5-ab5f-b2abb9bff7c0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:18:08,569 | james.mailetcontext | Local delivered mail Mail1493461088516-cb13a81e-a297-408f-8fe4-7f76f9bbd446 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:18:18,645 | james.mailetcontext | Local delivered mail Mail1493461098578-301b06cd-208b-4d00-b82c-2184b0cbccb2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:18:28,707 | james.mailetcontext | Local delivered mail Mail1493461108656-2e540e15-c925-4199-b7f8-6e5373e54b8e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:18:38,843 | james.mailetcontext | Local delivered mail Mail1493461118723-d8179715-f02a-4e65-bfe6-9a5aefd1dc14 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:18:48,836 | james.mailetcontext | Local delivered mail Mail1493461128792-338c8d9b-6579-40ff-bb0f-be297b08b267 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:18:58,930 | james.mailetcontext | Local delivered mail Mail1493461138865-4aa5232c-4bbb-4d9e-8377-5e535d1d424d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:19:08,968 | james.mailetcontext | Local delivered mail Mail1493461148926-78dbaa08-1a6f-4612-9d4c-ba3169ad00ed sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:19:19,027 | james.mailetcontext | Local delivered mail Mail1493461158987-305574f6-cb40-440f-88f3-00039b82bede sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:19:29,092 | james.mailetcontext | Local delivered mail Mail1493461169045-49b1bd1c-b327-4b82-aada-37ee1b9a605e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:19:39,151 | james.mailetcontext | Local delivered mail Mail1493461179107-76dbccbf-4822-4372-b1ef-f3fe3982433a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:19:49,231 | james.mailetcontext | Local delivered mail Mail1493461189171-b1584548-4fd8-4302-af49-f25a5368b32a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:19:59,296 | james.mailetcontext | Local delivered mail Mail1493461199244-e615e7d6-9458-4df9-a5de-8d6af4e97a0a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:20:09,351 | james.mailetcontext | Local delivered mail Mail1493461209304-658d07ee-8b75-4950-8803-cbbcc05db107 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:20:19,423 | james.mailetcontext | Local delivered mail Mail1493461219374-06243709-1ea9-453b-96b4-890fa118ffb5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:20:29,492 | james.mailetcontext | Local delivered mail Mail1493461229434-01e05fb4-8a34-45b9-bcc0-4796381c6459 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:20:39,558 | james.mailetcontext | Local delivered mail Mail1493461239497-10dfec29-a8c5-41d0-bea5-f9a5b73a6891 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:20:49,647 | james.mailetcontext | Local delivered mail Mail1493461249578-adaea093-1cc6-448c-a303-b6446a8c380e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:20:59,693 | james.mailetcontext | Local delivered mail Mail1493461259643-36ff0c78-d81b-462a-ac75-5e01f94ef048 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:21:09,753 | james.mailetcontext | Local delivered mail Mail1493461269711-f5df320a-6400-4a90-b885-a1c7ce4f23c6 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:21:19,821 | james.mailetcontext | Local delivered mail Mail1493461279775-37d8c261-ded0-4e63-ad89-252d4a82d0a5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:21:29,915 | james.mailetcontext | Local delivered mail Mail1493461289855-6b43b782-fa90-4940-8537-75722ba33931 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:21:39,957 | james.mailetcontext | Local delivered mail Mail1493461299912-41e90c73-681e-4b76-87d0-abe89e54b1d8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:21:50,034 | james.mailetcontext | Local delivered mail Mail1493461309981-1421276c-a8e7-4074-bd60-098a3563f0d3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:22:00,085 | james.mailetcontext | Local delivered mail Mail1493461320044-0bf837c8-a2be-4b4e-a9fe-3fd6a24b6050 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:22:10,149 | james.mailetcontext | Local delivered mail Mail1493461330101-a482e960-fdb3-4fa4-99a6-8e58b026e555 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:22:20,212 | james.mailetcontext | Local delivered mail Mail1493461340160-90906d35-90c4-461b-9c9c-eb7cf8abfdef sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:22:30,283 | james.mailetcontext | Local delivered mail Mail1493461350231-0cb80e5b-a062-4988-8d89-36c939d98494 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:22:40,336 | james.mailetcontext | Local delivered mail Mail1493461360290-0073c9cd-fe38-4bb2-b326-0d35c35c1f95 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:22:50,430 | james.mailetcontext | Local delivered mail Mail1493461370378-f8c6151d-d871-4a3f-a241-2477bfec7cd0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:23:00,513 | james.mailetcontext | Local delivered mail Mail1493461380458-8cc1d7da-18ef-47fc-afc5-8913aeeaa9e3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:23:10,575 | james.mailetcontext | Local delivered mail Mail1493461390528-ed37d145-315b-44e2-ba4c-abf18735eba4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:23:20,737 | james.mailetcontext | Local delivered mail Mail1493461400636-3732ed1b-18a7-4363-a230-9a1153e0d073 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:23:30,767 | james.mailetcontext | Local delivered mail Mail1493461410704-6a8fe6cc-474d-4458-a704-7b8da9706305 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:23:40,813 | james.mailetcontext | Local delivered mail Mail1493461420762-27df7ac3-7fcc-4756-81a6-c8373c1fd1e1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:23:50,894 | james.mailetcontext | Local delivered mail Mail1493461430838-be15298f-14e3-43c4-8528-3fa7fd71141e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:24:00,959 | james.mailetcontext | Local delivered mail Mail1493461440903-ddd84aca-20c3-448a-95d9-83df8228d2db sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:24:11,017 | james.mailetcontext | Local delivered mail Mail1493461450963-a832374d-f366-4255-a47b-49b1f695f8cf sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:24:21,083 | james.mailetcontext | Local delivered mail Mail1493461461034-8116385f-896a-4ec9-b809-6815b9824a83 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:24:31,147 | james.mailetcontext | Local delivered mail Mail1493461471094-d041d776-c2e2-4a6e-9f13-9a89bf4f842f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:24:41,211 | james.mailetcontext | Local delivered mail Mail1493461481157-1a89a814-570d-4644-a505-204f19b05cb5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:24:51,266 | james.mailetcontext | Local delivered mail Mail1493461491221-92a2d4c5-47c2-4845-93f2-c34a01ba5799 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:25:01,324 | james.mailetcontext | Local delivered mail Mail1493461501280-43c14d53-a6ea-43fe-9199-20735e2e5781 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:25:11,418 | james.mailetcontext | Local delivered mail Mail1493461511345-6ed240c0-ad2c-461a-a5ee-08f58443bd72 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:25:21,490 | james.mailetcontext | Local delivered mail Mail1493461521420-2d0c17cf-f65a-42fc-bf1d-29ea06c8df98 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:25:31,529 | james.mailetcontext | Local delivered mail Mail1493461531479-c76d8a1f-54e9-41f5-bbce-8d47f8f00c94 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:25:41,590 | james.mailetcontext | Local delivered mail Mail1493461541542-6a5590d4-0840-40f7-a4e6-6c50bc22ae0d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:25:51,646 | james.mailetcontext | Local delivered mail Mail1493461551601-e14638bc-ea32-4cbf-ba3c-c8c8cb8301c1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:26:01,717 | james.mailetcontext | Local delivered mail Mail1493461561657-cc94e54d-9c6a-4d07-a05c-df3e86e1795a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:26:11,770 | james.mailetcontext | Local delivered mail Mail1493461571715-fe05820e-d20b-4305-a836-3485d79d33bd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:26:21,837 | james.mailetcontext | Local delivered mail Mail1493461581777-2353f7a4-7f4d-49d4-b8f5-75b2089ca4fc sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:26:31,912 | james.mailetcontext | Local delivered mail Mail1493461591855-ab6cf3c5-97c2-4bfb-ae01-b68e3135765a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:26:41,982 | james.mailetcontext | Local delivered mail Mail1493461601929-3eaed262-981a-4a10-8df9-c4c89bf0b034 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:26:52,041 | james.mailetcontext | Local delivered mail Mail1493461611993-84d7e408-bcee-4cbb-8dc8-2f549e33c5f9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:27:02,097 | james.mailetcontext | Local delivered mail Mail1493461622052-d5675534-78db-477e-94a1-957eb91d6733 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:27:12,162 | james.mailetcontext | Local delivered mail Mail1493461632115-346a5ebb-4faf-4789-ab2e-1e02761bb3dd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:27:22,223 | james.mailetcontext | Local delivered mail Mail1493461642176-f9426bc4-1bc5-4c8b-a6bf-1e31d1fca9ae sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:27:32,286 | james.mailetcontext | Local delivered mail Mail1493461652235-575922f0-3e88-44bc-beea-8853963cb0a2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:27:42,340 | james.mailetcontext | Local delivered mail Mail1493461662289-3698ea30-c30f-480d-97ca-c6fc19e536bd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:27:52,400 | james.mailetcontext | Local delivered mail Mail1493461672351-f6c7b974-12ab-4eea-b49f-60a342aa90d2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:28:02,457 | james.mailetcontext | Local delivered mail Mail1493461682410-87f393fe-b52d-425a-b332-73690ccf9ebd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:28:12,520 | james.mailetcontext | Local delivered mail Mail1493461692472-1480a446-843e-4bc5-a77c-6217ec065bd7 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
