INFO  13:03:13,113 | james.smtpserver | Id='747284560' User='' Successfully spooled mail Mail1493463793108-ea0122db-b05b-41ae-b959-57a9f27f2e72 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:03:13,115 | james.smtpserver | Id='747284560' User='' Connection closed for 127.0.0.1
INFO  13:03:13,123 | james.imapserver | ID=914028353 Connection established from 127.0.0.1
INFO  13:03:13,166 | james.mailetcontext | Local delivered mail Mail1493463793108-ea0122db-b05b-41ae-b959-57a9f27f2e72 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:03:23,117 | james.imapserver | ID=914028353 Connection closed for 127.0.0.1
INFO  13:03:23,120 | james.imapserver | ID=807698166 Connection established from 127.0.0.1
INFO  13:03:23,149 | james.imapserver | ID=807698166 Connection closed for 127.0.0.1
INFO  13:03:23,156 | james.smtpserver | Id='188140498' User='' Connection established from 127.0.0.1
INFO  13:03:23,170 | james.smtpserver | Id='188140498' User='' Successfully spooled mail Mail1493463803168-abb272d1-3cbb-4873-a186-17569c69981c from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:03:23,173 | james.smtpserver | Id='188140498' User='' Connection closed for 127.0.0.1
INFO  13:03:23,181 | james.imapserver | ID=847116885 Connection established from 127.0.0.1
INFO  13:03:23,224 | james.mailetcontext | Local delivered mail Mail1493463803168-abb272d1-3cbb-4873-a186-17569c69981c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:03:33,175 | james.imapserver | ID=847116885 Connection closed for 127.0.0.1
INFO  13:03:33,179 | james.imapserver | ID=1168059801 Connection established from 127.0.0.1
INFO  13:03:33,209 | james.imapserver | ID=1168059801 Connection closed for 127.0.0.1
INFO  13:03:33,219 | james.smtpserver | Id='1247991830' User='' Connection established from 127.0.0.1
INFO  13:03:33,241 | james.smtpserver | Id='1247991830' User='' Successfully spooled mail Mail1493463813238-26c6adef-a2f2-4c0f-ba2e-662bd03cd52f from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:03:33,244 | james.smtpserver | Id='1247991830' User='' Connection closed for 127.0.0.1
INFO  13:03:33,252 | james.imapserver | ID=771238243 Connection established from 127.0.0.1
INFO  13:03:33,346 | james.mailetcontext | Local delivered mail Mail1493463813238-26c6adef-a2f2-4c0f-ba2e-662bd03cd52f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:03:43,245 | james.imapserver | ID=771238243 Connection closed for 127.0.0.1
INFO  13:03:43,249 | james.imapserver | ID=1041517675 Connection established from 127.0.0.1
INFO  13:03:43,278 | james.imapserver | ID=1041517675 Connection closed for 127.0.0.1
INFO  13:03:43,286 | james.smtpserver | Id='1359537891' User='' Connection established from 127.0.0.1
INFO  13:03:43,302 | james.smtpserver | Id='1359537891' User='' Successfully spooled mail Mail1493463823298-7777963a-0320-4c2b-9805-7f29d950190d from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:03:43,304 | james.smtpserver | Id='1359537891' User='' Connection closed for 127.0.0.1
INFO  13:03:43,312 | james.imapserver | ID=1949589857 Connection established from 127.0.0.1
INFO  13:03:43,342 | james.mailetcontext | Local delivered mail Mail1493463823298-7777963a-0320-4c2b-9805-7f29d950190d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:03:53,306 | james.imapserver | ID=1949589857 Connection closed for 127.0.0.1
INFO  13:03:53,310 | james.imapserver | ID=814656226 Connection established from 127.0.0.1
INFO  13:03:53,341 | james.imapserver | ID=814656226 Connection closed for 127.0.0.1
INFO  13:03:53,347 | james.smtpserver | Id='671024342' User='' Connection established from 127.0.0.1
INFO  13:03:53,366 | james.smtpserver | Id='671024342' User='' Successfully spooled mail Mail1493463833358-cefa8d8c-efe1-41c9-8bfe-97c288f22c42 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:03:53,368 | james.smtpserver | Id='671024342' User='' Connection closed for 127.0.0.1
INFO  13:03:53,375 | james.imapserver | ID=541789873 Connection established from 127.0.0.1
INFO  13:03:53,412 | james.mailetcontext | Local delivered mail Mail1493463833358-cefa8d8c-efe1-41c9-8bfe-97c288f22c42 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:04:03,370 | james.imapserver | ID=541789873 Connection closed for 127.0.0.1
INFO  13:04:03,373 | james.imapserver | ID=1741729004 Connection established from 127.0.0.1
INFO  13:04:03,401 | james.imapserver | ID=1741729004 Connection closed for 127.0.0.1
INFO  13:04:03,408 | james.smtpserver | Id='860757801' User='' Connection established from 127.0.0.1
INFO  13:04:03,425 | james.smtpserver | Id='860757801' User='' Successfully spooled mail Mail1493463843423-de1f86c7-a16c-4b8a-8c50-8c317a2b36e8 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:04:03,428 | james.smtpserver | Id='860757801' User='' Connection closed for 127.0.0.1
INFO  13:04:03,434 | james.imapserver | ID=1927984791 Connection established from 127.0.0.1
INFO  13:04:03,469 | james.mailetcontext | Local delivered mail Mail1493463843423-de1f86c7-a16c-4b8a-8c50-8c317a2b36e8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:04:13,429 | james.imapserver | ID=1927984791 Connection closed for 127.0.0.1
INFO  13:04:13,433 | james.imapserver | ID=1424553443 Connection established from 127.0.0.1
INFO  13:04:13,463 | james.imapserver | ID=1424553443 Connection closed for 127.0.0.1
INFO  13:04:13,470 | james.smtpserver | Id='422769325' User='' Connection established from 127.0.0.1
INFO  13:04:13,484 | james.smtpserver | Id='422769325' User='' Successfully spooled mail Mail1493463853482-54dc5633-4df1-4606-ae29-d74f3b311776 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:04:13,488 | james.smtpserver | Id='422769325' User='' Connection closed for 127.0.0.1
INFO  13:04:13,494 | james.imapserver | ID=430464239 Connection established from 127.0.0.1
INFO  13:04:13,541 | james.mailetcontext | Local delivered mail Mail1493463853482-54dc5633-4df1-4606-ae29-d74f3b311776 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:04:23,490 | james.imapserver | ID=430464239 Connection closed for 127.0.0.1
INFO  13:04:23,493 | james.imapserver | ID=1348155545 Connection established from 127.0.0.1
INFO  13:04:23,525 | james.imapserver | ID=1348155545 Connection closed for 127.0.0.1
INFO  13:04:23,535 | james.smtpserver | Id='1097775140' User='' Connection established from 127.0.0.1
INFO  13:04:23,559 | james.smtpserver | Id='1097775140' User='' Successfully spooled mail Mail1493463863556-27c6f1a6-662f-44fc-b550-d96c5afee449 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:04:23,561 | james.smtpserver | Id='1097775140' User='' Connection closed for 127.0.0.1
INFO  13:04:23,572 | james.imapserver | ID=1031119442 Connection established from 127.0.0.1
INFO  13:04:23,613 | james.mailetcontext | Local delivered mail Mail1493463863556-27c6f1a6-662f-44fc-b550-d96c5afee449 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:04:33,562 | james.imapserver | ID=1031119442 Connection closed for 127.0.0.1
INFO  13:04:33,566 | james.imapserver | ID=184858763 Connection established from 127.0.0.1
INFO  13:04:33,596 | james.imapserver | ID=184858763 Connection closed for 127.0.0.1
INFO  13:04:33,605 | james.smtpserver | Id='766102152' User='' Connection established from 127.0.0.1
INFO  13:04:33,646 | james.smtpserver | Id='766102152' User='' Successfully spooled mail Mail1493463873639-3652333c-4b9a-413a-9897-9ac2e0bde190 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:04:33,651 | james.smtpserver | Id='766102152' User='' Connection closed for 127.0.0.1
INFO  13:04:33,670 | james.imapserver | ID=1934640839 Connection established from 127.0.0.1
INFO  13:04:33,738 | james.mailetcontext | Local delivered mail Mail1493463873639-3652333c-4b9a-413a-9897-9ac2e0bde190 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:04:43,651 | james.imapserver | ID=1934640839 Connection closed for 127.0.0.1
INFO  13:04:43,654 | james.imapserver | ID=1225067612 Connection established from 127.0.0.1
INFO  13:04:43,682 | james.imapserver | ID=1225067612 Connection closed for 127.0.0.1
INFO  13:04:43,688 | james.smtpserver | Id='1228418348' User='' Connection established from 127.0.0.1
INFO  13:04:43,702 | james.smtpserver | Id='1228418348' User='' Successfully spooled mail Mail1493463883700-3a2d2d40-02e3-4a1d-a7a3-c89b52fb07a9 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:04:43,705 | james.smtpserver | Id='1228418348' User='' Connection closed for 127.0.0.1
INFO  13:04:43,714 | james.imapserver | ID=1662042449 Connection established from 127.0.0.1
INFO  13:04:43,753 | james.mailetcontext | Local delivered mail Mail1493463883700-3a2d2d40-02e3-4a1d-a7a3-c89b52fb07a9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:04:44,345 | james.smtpserver | Id='236768109' User='' Connection established from 127.0.0.1
INFO  13:04:44,363 | james.smtpserver | Id='236768109' User='' Successfully spooled mail Mail1493463884360-54d06580-99d1-4448-a156-83683edac417 from NETKO@localhost on lmlicenses.wip4.adobe.com/127.0.0.1 for [servis@nwtis.nastava.foi.hr]
INFO  13:04:44,366 | james.smtpserver | Id='236768109' User='' Connection closed for 127.0.0.1
INFO  13:04:44,463 | james.mailetcontext | Local delivered mail Mail1493463884360-54d06580-99d1-4448-a156-83683edac417 sucessfully from NETKO@localhost to servis@nwtis.nastava.foi.hr in folder INBOX
INFO  13:04:53,705 | james.imapserver | ID=1662042449 Connection closed for 127.0.0.1
INFO  13:04:53,709 | james.imapserver | ID=1011175441 Connection established from 127.0.0.1
INFO  13:04:53,736 | james.imapserver | ID=1011175441 Connection closed for 127.0.0.1
INFO  13:04:53,743 | james.smtpserver | Id='1672143920' User='' Connection established from 127.0.0.1
INFO  13:04:53,760 | james.smtpserver | Id='1672143920' User='' Successfully spooled mail Mail1493463893758-b58d859f-07a0-4439-b4c1-c5950f853bb2 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:04:53,764 | james.smtpserver | Id='1672143920' User='' Connection closed for 127.0.0.1
INFO  13:04:53,769 | james.imapserver | ID=1967933220 Connection established from 127.0.0.1
INFO  13:04:53,829 | james.mailetcontext | Local delivered mail Mail1493463893758-b58d859f-07a0-4439-b4c1-c5950f853bb2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:05:03,721 | james.smtpserver | Id='1945225846' User='' Connection established from 127.0.0.1
INFO  13:05:03,745 | james.smtpserver | Id='1945225846' User='' Successfully spooled mail Mail1493463903738-3fe2d23a-1849-487d-8d18-d7703c4351cb from NETKO@localhost on lmlicenses.wip4.adobe.com/127.0.0.1 for [servis@nwtis.nastava.foi.hr]
INFO  13:05:03,771 | james.smtpserver | Id='1945225846' User='' Connection closed for 127.0.0.1
INFO  13:05:03,779 | james.imapserver | ID=1967933220 Connection closed for 127.0.0.1
INFO  13:05:03,790 | james.imapserver | ID=538904844 Connection established from 127.0.0.1
INFO  13:05:03,820 | james.mailetcontext | Local delivered mail Mail1493463903738-3fe2d23a-1849-487d-8d18-d7703c4351cb sucessfully from NETKO@localhost to servis@nwtis.nastava.foi.hr in folder INBOX
INFO  13:05:03,943 | james.imapserver | ID=538904844 Connection closed for 127.0.0.1
INFO  13:05:03,957 | james.smtpserver | Id='861957125' User='' Connection established from 127.0.0.1
INFO  13:05:03,982 | james.smtpserver | Id='861957125' User='' Successfully spooled mail Mail1493463903978-758491df-145c-4b23-aa0b-6fc2e5911105 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:05:04,022 | james.smtpserver | Id='861957125' User='' Connection closed for 127.0.0.1
INFO  13:05:04,032 | james.imapserver | ID=1064783538 Connection established from 127.0.0.1
INFO  13:05:04,045 | james.mailetcontext | Local delivered mail Mail1493463903978-758491df-145c-4b23-aa0b-6fc2e5911105 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:05:14,027 | james.imapserver | ID=1064783538 Connection closed for 127.0.0.1
INFO  13:05:14,030 | james.imapserver | ID=837997816 Connection established from 127.0.0.1
INFO  13:05:14,086 | james.imapserver | ID=837997816 Connection closed for 127.0.0.1
INFO  13:05:14,096 | james.smtpserver | Id='1608264145' User='' Connection established from 127.0.0.1
INFO  13:05:14,117 | james.smtpserver | Id='1608264145' User='' Successfully spooled mail Mail1493463914111-8f140876-1015-4f89-860c-8d0d8a3bde55 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:05:14,122 | james.smtpserver | Id='1608264145' User='' Connection closed for 127.0.0.1
INFO  13:05:14,128 | james.imapserver | ID=917341181 Connection established from 127.0.0.1
INFO  13:05:14,169 | james.mailetcontext | Local delivered mail Mail1493463914111-8f140876-1015-4f89-860c-8d0d8a3bde55 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:05:24,124 | james.imapserver | ID=917341181 Connection closed for 127.0.0.1
INFO  13:05:24,136 | james.imapserver | ID=395928860 Connection established from 127.0.0.1
INFO  13:05:24,183 | james.imapserver | ID=395928860 Connection closed for 127.0.0.1
INFO  13:05:24,195 | james.smtpserver | Id='1629796894' User='' Connection established from 127.0.0.1
INFO  13:05:24,226 | james.smtpserver | Id='1629796894' User='' Successfully spooled mail Mail1493463924223-9dcbbe34-41e7-4afb-93a3-247581e6ecef from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:05:24,234 | james.smtpserver | Id='1629796894' User='' Connection closed for 127.0.0.1
INFO  13:05:24,241 | james.imapserver | ID=745909303 Connection established from 127.0.0.1
INFO  13:05:24,276 | james.mailetcontext | Local delivered mail Mail1493463924223-9dcbbe34-41e7-4afb-93a3-247581e6ecef sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:05:34,235 | james.imapserver | ID=745909303 Connection closed for 127.0.0.1
INFO  13:05:34,238 | james.imapserver | ID=428680123 Connection established from 127.0.0.1
INFO  13:05:34,267 | james.imapserver | ID=428680123 Connection closed for 127.0.0.1
INFO  13:05:34,274 | james.smtpserver | Id='1384453351' User='' Connection established from 127.0.0.1
INFO  13:05:34,291 | james.smtpserver | Id='1384453351' User='' Successfully spooled mail Mail1493463934289-40d2f489-4250-404d-8450-cbaca4634df2 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:05:34,293 | james.smtpserver | Id='1384453351' User='' Connection closed for 127.0.0.1
INFO  13:05:34,299 | james.imapserver | ID=88284586 Connection established from 127.0.0.1
INFO  13:05:34,351 | james.mailetcontext | Local delivered mail Mail1493463934289-40d2f489-4250-404d-8450-cbaca4634df2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:05:44,296 | james.imapserver | ID=88284586 Connection closed for 127.0.0.1
INFO  13:05:44,299 | james.imapserver | ID=821693856 Connection established from 127.0.0.1
INFO  13:05:44,354 | james.imapserver | ID=821693856 Connection closed for 127.0.0.1
INFO  13:05:44,361 | james.smtpserver | Id='451336828' User='' Connection established from 127.0.0.1
INFO  13:05:44,378 | james.smtpserver | Id='451336828' User='' Successfully spooled mail Mail1493463944376-e9217240-c3aa-4722-a624-14fbccffb43d from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  13:05:44,384 | james.smtpserver | Id='451336828' User='' Connection closed for 127.0.0.1
INFO  13:05:44,389 | james.imapserver | ID=432260048 Connection established from 127.0.0.1
INFO  13:05:44,449 | james.mailetcontext | Local delivered mail Mail1493463944376-e9217240-c3aa-4722-a624-14fbccffb43d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  13:05:54,384 | james.imapserver | ID=432260048 Connection closed for 127.0.0.1
INFO  13:05:54,389 | james.imapserver | ID=1783255063 Connection established from 127.0.0.1
INFO  13:05:54,437 | james.imapserver | ID=1783255063 Connection closed for 127.0.0.1
INFO  13:05:54,447 | james.smtpserver | Id='1164088100' User='' Connection established from 127.0.0.1
INFO  13:05:54,480 | james.smtpserver | Id='1164088100' User='' Successfully spooled mail Mail1493463954470-0142b1ca-4481-4887-997e-e64e4d03f2a8 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
